date time lat lon depth ML nstn dmin gap trms ERH ERZ fixed nph quality
2021-12-04 10:35:27.64 24.0890 121.3998 58.83 2.00 29 7.60 40 0.40 0.50 0.50 F 52 B
2021-12-04 12:07:26.04 23.8068 121.9117 38.99 1.97 26 33.30 107 0.39 0.40 0.70 F 42 C
2021-12-04 13:43:44.48 23.9020 121.4370 17.49 2.59 59 9.00 45 0.31 0.20 0.20 F 102 B
2021-12-04 16:24:20.83 23.9487 121.6122 43.23 2.52 75 2.90 63 0.37 0.40 0.30 F 138 B
2021-12-04 21:33:19.63 24.0028 121.7213 54.56 3.21 99 11.40 34 0.48 0.60 0.70 F 245 A
2021-12-05 09:39:59.51 23.7468 121.9437 21.58 2.77 37 50.60 112 0.36 0.60 2.10 F 64 D
2021-12-05 13:36:58.47 24.0830 121.7488 64.85 2.72 76 15.30 37 0.36 0.40 0.30 F 139 B
2021-12-05 14:31:25.74 24.1425 121.8242 52.81 2.19 42 20.50 92 0.29 0.40 0.40 F 84 B
2021-12-05 20:32:02.50 23.7198 121.4670 8.61 2.84 89 6.90 77 0.29 0.10 0.10 F 151 B
2021-12-06 02:20:55.24 23.8188 121.9058 36.70 2.64 51 32.40 45 0.36 0.30 0.40 F 94 B
2021-12-06 05:05:04.98 24.2847 121.9438 57.76 2.18 23 20.00 92 0.37 0.70 0.70 F 42 C
2021-12-06 05:28:25.10 23.7072 121.7770 32.32 2.36 36 23.40 105 0.33 0.50 0.50 F 58 C
2021-12-06 08:29:07.12 24.1438 121.6743 30.93 4.15 99 5.50 40 0.30 0.10 0.10 F 267 B
2021-12-06 08:31:44.71 24.1527 121.6625 29.97 3.24 89 4.10 51 0.28 0.20 0.20 F 162 B
2021-12-06 13:40:19.65 24.1870 121.9230 26.86 2.16 40 22.20 68 0.33 0.30 0.30 F 77 B
2021-12-06 14:54:11.41 23.8180 121.6198 42.23 2.45 61 6.70 71 0.33 0.30 0.30 F 114 B
2021-12-06 21:29:26.18 23.8418 121.4155 17.90 2.76 64 4.30 38 0.32 0.20 0.20 F 124 B
2021-12-07 02:00:44.49 23.8395 121.5347 26.67 2.46 43 6.40 67 0.35 0.70 0.50 F 75 A
2021-12-07 02:03:00.47 23.8392 121.5342 27.88 2.20 29 6.40 132 0.36 0.90 0.60 F 48 B
2021-12-07 03:00:49.97 24.1382 121.9547 23.58 2.62 19 28.10 97 0.43 1.20 1.10 F 26 B
2021-12-07 03:30:19.34 24.1408 121.6093 3.08 0.95 6 2.40 148 0.20 1.10 0.90 F 11 C
2021-12-07 03:31:26.80 24.1353 121.6155 3.39 1.68 8 2.70 127 0.22 1.00 0.80 F 13 B
2021-12-07 03:35:14.46 24.2598 121.6860 10.47 1.93 21 8.10 152 0.30 0.70 0.70 F 40 C
2021-12-07 04:20:59.50 23.6943 121.5272 4.84 1.76 14 2.60 135 0.35 0.90 1.00 F 24 B
2021-12-07 04:46:35.41 23.8973 121.4357 14.79 0.95 11 9.50 62 0.36 1.30 1.70 F 18 A
2021-12-07 05:19:23.67 23.8438 121.3655 13.44 1.49 15 8.50 72 0.23 0.70 1.20 F 21 A
2021-12-07 05:44:43.07 24.0955 121.5273 43.96 2.69 9 8.00 97 0.25 1.70 1.40 F 15 B
2021-12-07 06:12:44.95 23.8507 121.3700 12.36 1.07 6 8.40 127 0.20 0.70 1.30 F 11 B
2021-12-07 06:23:24.61 23.9052 121.4435 17.69 1.84 27 8.40 46 0.35 0.70 0.80 F 48 A
2021-12-07 06:49:25.82 23.8385 121.4100 17.06 2.00 30 4.30 73 0.34 0.60 0.70 F 51 A
2021-12-07 07:34:24.51 24.0607 121.6418 26.78 2.71 62 4.40 61 0.33 0.20 0.20 F 118 B
2021-12-07 07:38:27.83 24.2237 121.7473 45.47 2.29 35 9.30 68 0.31 0.80 1.00 F 53 A
2021-12-07 08:55:33.85 24.1887 121.5937 17.76 1.56 8 1.60 148 0.38 1.10 1.00 F 13 C
2021-12-07 09:32:49.86 24.1417 121.6187 5.47 1.88 19 1.90 166 0.30 0.60 0.40 F 33 C
2021-12-07 09:35:51.10 24.1408 121.6125 4.06 1.72 22 2.20 149 0.25 0.50 0.50 F 37 C
2021-12-07 09:43:42.19 23.5143 121.5783 39.75 2.95 52 15.90 103 0.31 0.30 0.40 F 88 C
2021-12-07 12:49:29.99 23.8600 121.4380 9.72 0.70 6 5.30 153 0.14 0.60 0.30 F 11 B
2021-12-07 15:08:35.32 23.7555 121.6033 36.84 1.97 24 5.50 132 0.27 0.90 0.80 F 43 B
2021-12-07 15:35:20.54 23.8270 121.9990 24.92 2.26 54 44.60 104 0.35 0.70 1.30 F 88 B
2021-12-07 19:05:43.64 23.8890 121.4090 13.68 1.13 12 9.10 113 0.31 1.20 1.80 F 18 B
2021-12-07 19:17:59.78 23.9338 121.9783 9.73 2.18 10 40.30 208 0.21 0.80 0.90 F 16 D
2021-12-07 19:18:06.56 23.7607 121.5553 7.91 2.25 48 3.10 165 0.27 0.20 0.10 F 82 C
2021-12-07 19:42:32.00 23.7093 121.9998 41.64 2.62 69 45.40 64 0.36 0.30 0.50 F 128 C
2021-12-07 19:52:42.20 23.5045 121.3418 33.77 2.11 28 1.20 47 0.33 0.50 0.50 F 48 B
2021-12-07 20:18:37.79 23.5935 121.4950 35.82 1.70 19 10.80 150 0.26 1.40 0.90 F 27 C
2021-12-07 20:33:55.70 23.5823 121.2835 9.11 1.12 13 9.80 75 0.29 0.60 1.10 F 23 B
2021-12-07 20:45:07.21 23.8485 121.4923 9.63 2.35 51 6.60 83 0.31 0.20 0.20 F 90 B
2021-12-07 20:45:48.88 23.9268 121.4233 16.63 1.31 17 8.30 44 0.33 0.90 0.90 F 28 A
2021-12-07 21:02:53.57 23.7517 121.5282 7.17 0.88 7 5.20 116 0.11 0.40 0.60 F 11 B
2021-12-07 21:09:16.79 23.7967 121.4527 11.71 0.90 9 2.00 149 0.18 1.10 0.60 F 12 C
2021-12-08 09:54:46.06 24.0775 121.5168 21.39 2.76 55 9.00 37 0.28 0.20 0.20 F 104 B
2021-12-08 19:11:15.08 24.2737 121.7648 11.29 2.34 49 6.70 114 0.25 0.30 0.20 F 83 B
2021-12-08 23:56:44.68 23.5877 121.5553 34.25 2.92 63 13.30 70 0.25 0.20 0.20 F 114 B
2021-12-09 01:10:53.57 23.8168 121.5975 6.74 2.25 37 4.80 190 0.33 0.20 0.20 F 65 D
2021-12-09 04:09:43.85 23.5473 121.9962 36.47 2.87 70 51.60 49 0.52 0.40 0.90 F 140 C
2021-12-09 09:09:31.68 23.7757 121.8777 40.82 2.06 27 31.50 92 0.34 0.60 0.70 F 46 C
2021-12-10 03:47:01.06 24.1527 121.6373 3.77 1.42 4 1.60 264 0.09 0.60 0.50 F 8 D
2021-12-10 21:47:59.94 23.8987 121.4403 17.91 2.52 53 9.10 46 0.32 0.20 0.30 F 92 B
2021-12-11 21:45:03.64 24.1518 121.7402 41.16 2.79 70 11.90 55 0.31 0.30 0.20 F 135 B
2021-12-12 00:10:56.42 24.1572 121.9115 45.87 2.15 28 23.50 118 0.32 0.40 0.70 F 46 C
2021-12-13 03:57:48.98 23.6915 121.9438 34.27 2.24 28 40.30 111 0.39 0.50 0.80 F 49 C
2021-12-13 07:14:08.06 23.7163 121.3673 19.45 2.63 51 1.90 45 0.26 0.20 0.20 F 96 B
2021-12-13 10:31:47.02 23.8238 121.9238 37.41 2.59 37 37.00 114 0.36 0.70 1.90 F 65 B
2021-12-13 18:23:44.15 23.8133 121.9465 36.41 2.52 59 39.20 69 0.37 0.40 0.40 F 111 C
2021-12-13 18:42:17.16 23.5527 121.8013 30.64 2.17 27 35.60 174 0.36 0.90 0.80 F 50 C
2021-12-14 11:28:33.78 23.9487 121.5865 37.25 2.68 74 4.00 43 0.30 0.20 0.20 F 135 B
2021-12-14 12:40:12.32 24.2623 121.8620 61.15 2.31 37 12.50 68 0.37 0.70 0.70 F 61 B
2021-12-14 17:33:56.90 24.1375 121.6193 52.72 2.48 56 2.30 80 0.37 0.70 0.70 F 112 A
2021-12-15 18:41:10.99 23.8703 121.4420 18.62 3.60 99 6.50 28 0.32 0.10 0.10 F 243 B
2021-12-16 01:38:09.86 24.0513 121.5070 19.02 3.57 99 9.60 27 0.34 0.10 0.20 F 215 B
2021-12-16 04:35:48.18 23.8748 121.4008 70.79 2.42 34 8.10 67 0.34 0.60 0.60 F 59 B
2021-12-16 08:51:13.89 24.2475 121.6873 28.69 2.59 43 9.10 95 0.29 0.30 0.30 F 78 B
2021-12-16 15:34:31.08 23.8650 121.4162 17.26 1.82 23 6.40 51 0.26 0.30 0.30 F 44 B
2021-12-17 00:26:42.97 23.9903 121.6177 31.82 2.12 13 9.70 110 0.24 1.60 1.40 F 19 B
2021-12-17 03:21:07.71 23.9555 121.5888 28.04 2.45 36 3.30 72 0.28 0.60 0.40 F 60 A
2021-12-17 03:24:23.00 23.9453 121.4260 16.06 1.77 11 7.20 101 0.23 0.40 0.30 F 21 B
2021-12-17 03:36:09.06 24.2228 121.6920 2.53 1.67 10 10.00 187 0.50 1.90 2.00 F 16 D
2021-12-17 03:37:20.99 24.2622 121.8400 13.52 1.64 9 10.50 227 0.31 1.40 1.50 F 16 D
2021-12-17 03:39:28.01 24.1400 121.6107 2.89 1.62 14 2.40 153 0.17 0.50 0.40 F 21 C
2021-12-17 03:48:12.16 23.8207 121.3907 18.16 1.80 16 5.30 67 0.35 0.80 1.00 F 29 A
2021-12-17 04:58:04.05 24.2530 121.8565 23.11 2.73 41 12.50 104 0.25 0.20 0.20 F 72 B
2021-12-17 05:49:36.62 23.7548 121.5152 11.14 1.83 15 6.00 94 0.25 0.60 0.50 F 26 B
2021-12-17 06:44:27.08 24.2293 121.8860 26.59 2.42 34 22.70 89 0.34 0.60 1.00 F 66 A
2021-12-17 06:59:10.34 23.7007 121.4352 9.15 2.27 34 3.60 104 0.27 0.20 0.10 F 61 B
2021-12-17 07:08:46.08 24.2632 121.8563 23.53 3.38 99 12.00 60 0.32 0.10 0.10 F 224 B
2021-12-17 07:42:29.46 24.2248 121.7112 11.50 2.13 29 9.90 181 0.28 0.60 0.40 F 45 D
2021-12-17 09:23:47.42 24.0970 121.5405 31.18 1.95 27 6.80 71 0.42 1.00 0.80 F 49 A
2021-12-17 09:37:21.27 24.1460 121.6302 4.89 1.58 8 1.50 182 0.30 1.10 0.80 F 15 D
2021-12-17 09:40:43.06 23.8675 121.6112 28.45 1.83 23 4.10 116 0.30 1.10 0.80 F 36 B
2021-12-17 12:02:04.94 23.7802 121.4948 11.40 1.64 23 6.50 70 0.33 0.70 0.50 F 37 A
2021-12-17 13:21:35.73 24.1405 121.4103 4.24 1.26 11 10.30 69 0.27 0.30 0.30 F 20 C
2021-12-17 17:14:30.73 23.7900 121.4447 15.38 1.50 21 2.50 79 0.29 0.80 0.50 F 31 A
2021-12-17 18:11:52.54 23.8958 121.4297 15.12 1.37 16 9.30 91 0.32 0.90 0.80 F 25 B
2021-12-17 19:18:58.81 23.8057 121.3785 16.61 1.71 26 6.40 65 0.36 0.60 0.30 F 48 A
2021-12-17 20:46:43.67 23.7822 121.3707 18.99 1.53 19 7.30 89 0.36 0.80 1.00 F 33 A
2021-12-17 22:58:03.36 24.0875 121.6430 27.48 2.24 39 3.90 88 0.33 0.30 0.30 F 64 B
2021-12-18 01:12:24.01 23.7623 121.5438 6.64 2.34 36 3.40 96 0.39 0.30 0.20 F 72 C
2021-12-18 05:39:18.11 24.1978 121.8563 23.32 2.20 32 18.80 90 0.24 0.50 0.40 F 55 A
2021-12-18 10:00:59.40 23.7530 121.4618 29.17 2.99 99 6.80 35 0.30 0.10 0.10 F 233 B
2021-12-18 14:46:23.08 23.9348 121.8345 51.70 2.34 18 22.90 246 0.27 0.80 0.60 F 32 C
2021-12-18 15:09:48.21 23.9885 121.6875 50.58 2.37 47 7.70 114 0.36 0.50 0.50 F 76 C
2021-12-18 17:03:41.52 24.2327 121.7903 54.60 2.26 40 9.30 96 0.35 0.60 0.60 F 66 C
2021-12-18 17:31:28.12 23.7965 121.4000 25.87 3.13 99 4.60 41 0.31 0.10 0.20 F 227 B
2021-12-18 21:34:46.10 23.8053 121.3993 23.63 2.73 99 4.30 36 0.27 0.10 0.20 F 191 B
2021-12-18 23:06:23.49 24.1925 121.5872 19.89 1.74 27 2.20 95 0.29 0.40 0.40 F 50 B
2021-12-19 10:20:29.52 24.0208 121.7368 11.25 2.05 32 13.50 203 0.36 0.90 0.50 F 53 D
2021-12-19 12:08:48.25 23.9287 121.4508 16.03 2.91 86 5.90 27 0.30 0.10 0.20 F 159 B
2021-12-19 15:20:00.10 24.1550 121.8177 61.21 2.08 38 18.30 91 0.38 0.60 0.60 F 66 C
2021-12-19 16:38:14.97 23.8172 121.7548 24.64 2.67 74 18.30 65 0.35 0.20 0.20 F 134 B
2021-12-19 19:08:10.10 24.0680 121.6505 27.00 2.52 70 4.90 81 0.33 0.20 0.20 F 134 B
2021-12-20 01:44:56.30 23.8837 121.4257 17.73 2.57 47 8.10 41 0.32 0.20 0.30 F 94 B
2021-12-20 02:01:46.84 24.1673 121.9255 31.06 2.51 39 26.10 77 0.40 0.70 0.70 F 78 A
2021-12-20 02:30:24.93 23.8645 121.9203 45.77 1.82 7 37.40 164 0.41 0.80 1.40 F 14 C
2021-12-20 03:39:22.44 24.2687 121.7280 54.60 2.57 25 6.80 77 0.38 1.10 1.30 F 42 A
2021-12-20 17:55:45.65 24.2577 121.7717 54.41 2.79 79 8.60 63 0.29 0.30 0.30 F 147 B
2021-12-21 07:33:41.01 23.5177 121.8083 19.34 2.79 71 34.00 106 0.35 0.30 0.60 F 132 C
2021-12-21 08:34:56.85 23.7055 121.6140 39.09 3.26 84 6.80 77 0.33 0.30 0.20 F 151 B
2021-12-21 09:19:22.75 23.5043 121.9337 33.04 2.47 32 45.40 132 0.60 1.10 2.40 F 53 C
2021-12-21 10:04:47.49 24.0627 121.2378 8.40 1.45 10 9.60 95 0.29 0.60 0.70 F 17 B
2021-12-21 11:07:36.79 23.5232 121.9337 16.97 3.11 77 44.40 118 0.38 0.30 0.90 F 133 C
2021-12-21 15:55:19.49 23.7465 121.9987 50.90 2.26 10 44.00 206 0.27 1.20 1.20 F 20 C
2021-12-21 20:18:13.86 23.9125 121.8523 5.26 2.20 31 25.30 115 0.35 0.40 0.40 F 53 C
2021-12-21 21:28:54.96 24.2462 121.7822 17.09 2.92 57 7.60 100 0.29 0.20 0.20 F 100 B
2021-12-22 01:07:48.12 23.9012 121.4445 19.11 3.86 99 8.60 27 0.34 0.10 0.20 F 278 B
2021-12-22 07:57:07.67 23.8657 121.7240 21.63 3.39 83 13.10 81 0.34 0.20 0.20 F 136 B
2021-12-22 11:08:41.37 23.9160 121.6975 24.28 3.75 99 9.80 39 0.35 0.10 0.10 F 249 B
2021-12-22 13:03:26.57 24.1878 121.6540 30.96 2.31 41 4.60 103 0.30 0.40 0.40 F 75 B
2021-12-22 15:25:11.98 24.1037 121.8777 43.92 2.71 74 26.10 41 0.29 0.20 0.20 F 135 B
2021-12-22 15:35:15.52 23.8885 121.4297 19.14 3.33 99 8.60 25 0.32 0.10 0.10 F 266 B
2021-12-23 06:55:49.75 23.6425 121.6973 31.12 2.70 61 16.90 48 0.40 0.30 0.30 F 122 B
2021-12-23 08:44:49.08 24.2640 121.7582 14.85 2.13 33 7.50 130 0.34 0.60 0.60 F 66 B
2021-12-23 08:45:48.56 23.9362 121.4395 18.09 2.53 45 6.30 40 0.35 0.20 0.30 F 83 B
2021-12-23 12:28:54.53 24.2553 121.7797 18.16 2.13 36 9.20 195 0.25 0.50 0.50 F 70 D
2021-12-23 14:37:45.70 23.9502 121.6455 30.48 1.38 14 6.80 124 0.27 0.80 0.60 F 20 B
2021-12-24 00:10:39.42 24.0878 121.6593 28.49 3.30 99 5.60 52 0.30 0.10 0.10 F 249 B
2021-12-24 01:02:44.49 23.8282 121.7072 48.38 2.92 62 13.60 75 0.37 0.40 0.30 F 113 B
2021-12-24 01:04:42.65 24.0880 121.6655 29.41 3.21 82 6.20 83 0.34 0.20 0.20 F 138 B
2021-12-25 01:51:18.08 24.2335 121.7663 34.40 2.44 46 8.40 103 0.30 0.30 0.20 F 79 C
2021-12-25 05:15:01.78 23.9902 121.4403 62.42 2.68 47 4.40 50 0.30 0.40 0.40 F 81 B
2021-12-25 08:11:59.45 23.9068 121.4440 17.73 2.69 57 8.20 46 0.28 0.20 0.20 F 109 B
2021-12-25 14:56:24.78 23.7782 121.9157 35.69 2.73 72 34.90 63 0.38 0.30 0.40 F 129 B
2021-12-26 03:36:59.64 23.8335 121.4175 16.91 1.50 6 3.40 107 0.23 0.50 0.40 F 10 B
2021-12-26 07:46:50.13 23.8685 121.6002 21.00 2.08 24 3.90 178 0.34 0.40 0.40 F 43 C
2021-12-26 09:54:33.33 24.2590 121.7650 16.37 2.37 45 5.60 113 0.22 0.20 0.20 F 88 B
2021-12-26 10:59:43.23 24.2588 121.6833 50.76 2.23 22 8.20 184 0.34 0.80 0.60 F 36 D
2021-12-26 12:44:32.51 24.1527 121.6903 51.98 3.11 73 6.90 54 0.32 0.30 0.30 F 122 B
2021-12-27 00:09:30.41 24.0212 121.7320 41.79 2.18 23 13.10 124 0.29 0.50 0.50 F 44 B
2021-12-27 00:37:09.29 23.6997 121.6837 47.39 2.52 30 13.90 66 0.37 0.90 1.10 F 60 A
2021-12-27 09:45:33.26 23.7100 121.6388 49.29 2.54 9 11.60 250 0.29 1.00 0.60 F 17 C
2021-12-27 12:49:35.63 23.7437 121.3862 17.75 2.38 58 2.90 50 0.32 0.20 0.20 F 108 B
2021-12-27 16:56:06.16 24.1967 121.6658 53.57 2.08 27 6.10 128 0.41 0.70 0.60 F 38 C
2021-12-27 18:14:23.66 24.2225 121.9068 37.43 2.90 77 18.60 78 0.32 0.30 0.30 F 125 B
2021-12-27 18:55:19.15 23.8832 121.4343 18.58 2.71 49 7.90 46 0.35 0.30 0.30 F 97 B
2021-12-28 02:29:59.12 23.8003 121.4340 13.47 2.71 57 1.50 43 0.28 0.20 0.20 F 110 B
2021-12-28 04:29:24.77 24.2792 121.6785 9.03 1.90 10 6.10 136 0.22 0.60 0.90 F 17 C
2021-12-28 07:18:42.21 23.8500 121.4325 15.68 3.32 95 4.30 26 0.34 0.20 0.20 F 166 B
2021-12-29 02:07:01.89 24.0432 121.5108 17.88 2.63 59 8.80 25 0.30 0.20 0.20 F 110 B
2021-12-29 11:34:46.39 23.8078 121.6873 41.63 2.25 64 13.70 91 0.38 0.70 0.90 F 115 B
2021-12-29 13:10:13.47 23.8192 121.7293 48.60 2.07 35 17.30 143 0.30 0.40 0.30 F 66 C
2021-12-29 14:51:54.27 23.5382 121.9618 20.62 3.00 99 46.30 84 0.36 0.20 0.50 F 241 C
2021-12-29 20:15:01.52 23.6720 121.6152 41.77 3.69 99 8.00 47 0.32 0.20 0.20 F 270 B
2021-12-29 22:31:03.32 24.0530 121.5267 15.96 2.69 56 8.50 66 0.30 0.20 0.20 F 101 B
2021-12-30 05:41:18.00 23.8113 121.6883 43.24 3.10 77 13.10 47 0.34 0.30 0.20 F 141 B
2021-12-30 12:59:35.54 23.8535 121.6623 46.77 2.04 59 8.30 69 0.43 0.40 0.40 F 108 B
2021-12-30 15:40:59.54 24.0658 121.6407 9.47 2.80 99 4.00 47 0.42 0.20 0.10 F 205 B
2021-12-30 16:36:54.03 24.0360 121.5037 18.25 2.83 99 7.90 21 0.30 0.10 0.10 F 213 B
2021-12-30 19:17:10.53 23.8055 121.4612 13.57 0.75 8 2.10 98 0.24 0.50 0.60 F 16 B
2021-12-30 21:34:43.37 24.0635 121.6150 10.09 1.88 23 2.20 160 0.29 0.40 0.30 F 40 C
2021-12-30 21:35:19.66 24.0635 121.6257 10.08 2.23 45 2.90 155 0.36 0.30 0.20 F 73 C
2021-12-30 23:17:57.09 24.0590 121.6275 10.52 2.90 76 3.40 74 0.35 0.20 0.20 F 121 B
2021-12-31 00:40:22.24 23.7970 121.9142 40.20 2.59 51 33.90 70 0.32 0.30 0.40 F 92 B
2021-12-31 00:41:05.91 23.7925 121.8660 41.92 2.34 22 30.90 155 0.34 0.60 0.70 F 39 C
2021-12-31 02:16:17.87 24.0655 121.6433 9.90 2.89 65 4.30 75 0.35 0.30 0.20 F 113 B
2021-12-31 02:16:23.60 24.0708 121.6225 10.17 2.85 11 2.10 204 0.26 0.40 0.20 F 18 C
2021-12-31 02:16:32.86 24.0700 121.6135 10.03 2.52 6 1.50 174 0.22 0.60 0.40 F 11 C
2021-12-31 02:17:03.76 24.0722 121.6233 11.12 1.97 10 2.10 168 0.27 0.60 0.40 F 20 C
2021-12-31 02:17:15.94 24.0743 121.6195 10.39 1.89 9 1.70 161 0.29 0.60 0.30 F 17 C
2021-12-31 02:22:50.04 24.2922 121.9037 51.36 1.98 10 21.20 103 0.39 0.60 0.60 F 20 C
2021-12-31 02:26:00.57 24.0713 121.6335 10.23 2.68 59 3.10 82 0.37 0.20 0.20 F 107 B
2021-12-31 02:49:36.66 24.0713 121.6475 9.00 2.86 74 4.50 74 0.35 0.20 0.10 F 142 B
2021-12-31 07:39:23.59 24.0660 121.6352 9.71 3.04 77 3.50 55 0.37 0.20 0.20 F 127 B
2021-12-31 07:39:31.54 24.0703 121.5935 8.47 2.34 4 1.70 178 0.11 1.10 0.60 F 8 D
2021-12-31 08:01:10.90 24.0605 121.6547 8.29 3.28 61 5.60 62 0.32 0.40 0.20 F 81 B
2021-12-31 08:01:14.02 24.0513 121.6698 8.05 3.96 99 7.40 90 0.37 0.20 0.10 F 168 B
2021-12-31 08:01:38.91 24.0717 121.5823 8.49 2.37 4 2.50 152 0.09 0.90 0.60 F 8 D
2021-12-31 08:01:43.04 24.0628 121.6098 8.49 2.48 5 2.10 220 0.20 1.20 1.00 F 10 D
2021-12-31 08:02:32.03 24.0647 121.6187 8.49 1.78 6 2.30 226 0.15 0.70 0.70 F 12 D
2021-12-31 08:02:40.96 24.0607 121.6238 8.47 1.77 7 3.00 186 0.18 0.70 0.80 F 13 D
2021-12-31 08:05:05.21 24.0523 121.6233 9.29 2.48 40 3.70 88 0.35 0.30 0.20 F 74 B
2021-12-31 08:05:29.97 24.0543 121.6238 10.14 2.34 27 3.50 166 0.34 0.40 0.30 F 52 C
2021-12-31 08:05:53.06 24.0672 121.6020 9.45 1.80 7 1.60 159 0.26 0.70 0.60 F 14 C
2021-12-31 08:05:58.16 24.0637 121.6195 8.96 1.74 5 2.50 227 0.17 1.10 0.70 F 10 D
2021-12-31 08:06:14.65 24.0480 121.6038 7.99 2.05 15 3.70 151 0.32 0.50 0.30 F 29 C
2021-12-31 08:06:54.62 24.0850 121.6068 7.69 0.56 3 0.50 213 0.01 0.10 0.10 F 6 D
2021-12-31 08:07:12.06 24.0637 121.6127 9.05 1.34 6 2.10 222 0.13 0.60 0.50 F 12 D
2021-12-31 08:11:17.34 23.8028 121.7293 51.21 2.10 8 17.00 283 0.26 1.30 0.60 F 15 C
2021-12-31 08:11:24.60 24.0583 121.6227 8.97 1.28 5 3.10 231 0.19 1.10 0.90 F 10 D
2021-12-31 11:32:03.56 24.0368 121.3842 69.54 2.97 99 3.40 19 0.32 0.20 0.20 F 210 B
